LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,c_id,class,NUM_PT,CENTX,CENTY,DIST_FROM_CENTER,AREA,LENGTH,NUM_WAFER_PT,WAFER_CENTX,WAFER_CENTY,NUM_CLUSTER
L9223010,188,KD5FF188WFG0,4,none,9,12.789134222222224,31.586975888888887,34.07783737209953,0.001802767881499947,0.06909631420705158,40,-25.68287219999999,16.483646225000005,5.0
L9223010,188,KD5FF188WFG0,5,none,5,100.2160846,-36.69407700000001,106.72262599578539,2.7055606499993552e-05,0.015621638358382779,40,-25.68287219999999,16.483646225000005,5.0
L9223010,652,KD5JQ652WFA7,0,none,21,20.40712038095238,17.061642619047625,26.59981599753623,27375.77819878838,198.75192133903792,21,20.40712038095238,17.061642619047625,0.0
L9223030,6,M7D4H006WAA1,0,none,12,-3.307045333333331,-1.8731815833333336,3.8007049452517276,27535.394998388223,242.55939065001945,28,-1.7133490714285695,23.159723178571433,3.0
L9223030,6,M7D4H006WAA1,1,focus_spot,5,-41.5269836,16.483155599999996,44.678683792704554,76.88163936391851,17.127939509818745,28,-1.7133490714285695,23.159723178571433,3.0
L9223030,6,M7D4H006WAA1,2,focus_spot,5,-0.11435839999999997,4.0722396000000005,4.073845014658599,1.3874002320854997,2.9510980578520263,28,-1.7133490714285695,23.159723178571433,3.0
L9223030,6,M7D4H006WAA1,3,none,6,33.31958,94.69557533333334,100.3864851416136,1373.705695059362,49.777000302310945,28,-1.7133490714285695,23.159723178571433,3.0
L9223030,39,M7D4H039WAE2,0,none,46,0.35514373913043945,-6.821292130434781,6.830530975273812,39083.33127827081,264.683962146948,308,59.45990796428572,-31.114588123376624,3.0
L9223030,39,M7D4H039WAE2,2,none,11,39.664581818181816,-88.88021772727272,97.32919476733917,3.9951925000055756e-05,0.009006545231122232,308,59.45990796428572,-31.114588123376624,3.0
L9223030,39,M7D4H039WAE2,3,none,16,51.330381624999994,-74.75814049999998,90.68399885749346,0.008646927991013131,3.0387701327161962,308,59.45990796428572,-31.114588123376624,3.0
L9223030,39,M7D4H039WAE2,4,focus_spot,235,72.5094405744681,-30.194472600000015,78.54505170928638,0.5835048846935004,0.9247092811283938,308,59.45990796428572,-31.114588123376624,3.0
L9223050,53,DB2PV053JDC5,0,none,16,-8.679698062500002,-61.103413499999995,61.716807271667484,22402.799943625272,230.44518375885377,16,-8.679698062500002,-61.103413499999995,0.0
L9223050,54,DB2PV054JDG7,0,none,18,21.74033422222222,38.76846277777778,44.44812525006952,27672.342686955795,235.4429768265544,18,21.74033422222222,38.76846277777778,0.0
L9223630,363,KD5NF363WFF3,0,none,10,-17.243102400000005,-12.324085199999994,21.194519489569583,10819.950789448973,240.64273046242818,16,-2.809345624999998,-38.25254124999999,1.0
L9223630,363,KD5NF363WFF3,3,none,6,21.246915666666666,-81.46663466666666,84.1917097418658,5885.626717518369,152.77637115456028,16,-2.809345624999998,-38.25254124999999,1.0
L9223630,368,KD5NF368WFE4,0,none,10,-24.897876599999996,32.5925609,41.014379005527275,34504.779523956,265.20006076089214,26,-44.48248926923077,14.245515807692309,3.0
L9223630,368,KD5NF368WFE4,1,focus_spot,6,-142.5518526666667,29.364892666666666,145.54493333683553,3.441500308578012,4.296608791508135,26,-44.48248926923077,14.245515807692309,3.0
L9223630,368,KD5NF368WFE4,2,none,5,115.36342199999999,3.8909882,115.42902115465859,2079.991534663516,79.12800592482884,26,-44.48248926923077,14.245515807692309,3.0
L9223630,368,KD5NF368WFE4,3,none,5,-125.8143898,-30.237298999999997,129.39688918811666,88.60560288734155,42.003110364775566,26,-44.48248926923077,14.245515807692309,3.0
L9223640,36,KD5RT036WFC3,0,none,3,-9.820615333333333,-40.13069933333334,41.31485827771533,637.4866705444196,265.725742504614,18,7.192985333333335,7.840327055555554,2.0
L9223640,36,KD5RT036WFC3,1,none,5,-123.28858839999998,30.5885522,127.02651516654598,978.3622793248126,70.41265171021466,18,7.192985333333335,7.840327055555554,2.0
L9223640,36,KD5RT036WFC3,2,none,10,77.53785239999999,10.8575224,78.2943442878902,10473.258178885684,146.30067051981658,18,7.192985333333335,7.840327055555554,2.0
L9223640,40,KD5RT040WFD4,0,none,14,-10.637384357142858,-1.2221002857142869,10.70735611950637,34958.739628329306,257.5405116032289,46,-19.474885,-74.59154663043479,2.0
L9223640,40,KD5RT040WFD4,2,focus_spot,26,-0.5085909615384614,-139.05979138461538,139.06072143024033,5.143404660123031,4.637597410400469,46,-19.474885,-74.59154663043479,2.0
L9223640,40,KD5RT040WFD4,3,none,6,-122.28299400000002,33.5754725,126.8086865131971,1478.19179463493,93.45707322661376,46,-19.474885,-74.59154663043479,2.0
L9223640,90,KD5RT090WFD7,0,none,10,-41.46122429999999,19.103191400000004,45.65046595731465,43186.38940790951,285.57629751246634,15,-13.482189599999993,4.918014066666668,1.0
L9223640,90,KD5RT090WFD7,1,none,5,42.475879799999994,-23.4523406,48.52022922866766,5.9883422500001364e-05,0.017921096088132346,15,-13.482189599999993,4.918014066666668,1.0
L9223640,101,KD5RT101WFD5,0,none,4,-6.475973249999997,16.2729875,17.51423283246719,11211.739007748562,175.6595743410634,17,-28.239779882352934,39.71694029411764,1.0
L9223640,101,KD5RT101WFD5,1,focus_spot,13,-34.93633576923077,46.93046423076923,58.50654689772713,12.132150415955042,5.93464898454374,17,-28.239779882352934,39.71694029411764,1.0
L9223770,18,DC6JP018JKD6,0,none,16,-11.555507062499995,27.3632875,29.70318579343205,30342.105549246276,245.99499978009123,41,3.0571395365853684,-0.4005041219512233,3.0
L9223770,18,DC6JP018JKD6,1,none,5,-69.0171852,0.8303582,69.02218011386924,0.002987665602500042,0.3576922477801277,41,3.0571395365853684,-0.4005041219512233,3.0
L9223770,18,DC6JP018JKD6,2,none,6,17.615175666666666,-122.53902566666666,123.79865599069933,0.009882163162470252,4.453198220580912,41,3.0571395365853684,-0.4005041219512233,3.0
L9223770,18,DC6JP018JKD6,3,none,14,39.258979000000004,19.774935285714285,43.958110715505384,0.0010016247129999293,0.07002905063614362,41,3.0571395365853684,-0.4005041219512233,3.0
L9223770,19,DC6JP019JKA5,0,none,18,-14.547859666666662,-14.540086833333334,20.56828495528735,37244.25098060747,233.37468323541938,33,2.2054504848484817,4.568849818181819,2.0
L9223770,19,DC6JP019JKA5,1,none,5,42.6558248,-11.1597574,44.09149095454983,371.0979556861384,69.92288496177835,33,2.2054504848484817,4.568849818181819,2.0
L9223770,19,DC6JP019JKA5,2,none,10,12.1362216,46.829239400000006,48.37629106811331,1523.2777281302267,87.98164018199064,33,2.2054504848484817,4.568849818181819,2.0
L9223780,121,KD5RY121WFH1,0,none,3,45.25078966666667,-25.09070766666667,51.741449309726846,1262.641224838116,219.36334318872076,32,9.496541687500004,-17.83915275,3.0
L9223780,121,KD5RY121WFH1,1,focus_spot,11,-0.639929090909091,-3.28565,3.3473878119948597,3.7106127038860013,5.812219265955905,32,9.496541687500004,-17.83915275,3.0
L9223780,121,KD5RY121WFH1,2,none,7,104.61298842857143,1.5366307142857152,104.62427338772062,4201.227914011489,121.92072716641293,32,9.496541687500004,-17.83915275,3.0
L9223780,121,KD5RY121WFH1,3,none,11,-50.64679399999999,-42.74500272727273,66.27392398698744,8801.406154614357,127.84605981683004,32,9.496541687500004,-17.83915275,3.0
L9223780,249,KD5RY249WFF0,0,none,8,-24.356752874999998,-44.962396874999996,51.135785349976096,26384.805765915757,256.5319844274917,24,13.991384000000002,0.9470354583333354,2.0
L9223780,249,KD5RY249WFF0,1,scratch,7,27.12727314285714,87.76102257142857,91.85796661667388,1621.3250567633065,72.30003061613189,24,13.991384000000002,0.9470354583333354,2.0
